,Filename,Label,Sentence
130,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,10th
131,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,The previous §§ 15 to 17 become §§ 29 to 31.
132,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,11th
133,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,The previous § 18 is repealed.
134,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,Table of Contents | Print/PDF | to the top Article 2 Amendment of the Financial Market Stabilization Acceleration Act Article 2 is quoted in 1 provision and amends as appropriate
135,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,28th
136,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,March 2020 WStBG § 1- § 2- § 3- § 4- § 5- § 6- § 7- § 7a- § 7b- § 7c- § 7d- § 7e- § 7f- § 8- § 9- § 9a (new) - § 9b (new) - § 10 - § 11 - § 11a - § 12 - § 13 - § 14 - § 15 - § 16 - § 17 - § 18 - § 19 - § 20 The Financial Market Stabilization Acceleration Act of 17 .
137,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,October 2008 (BGBl.
138,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,I S. 1982- 1986)- last by Article 8 Paragraph 9 of the Law of 8.
139,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,July 2019 (BGBl.
140,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,'I p. 1002) has been changed - is changed as follows: 1.
141,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"The name ""Financial Market Stabilization Acceleration Act"" will be changed to ""Economic Stabilization Acceleration Act""."
142,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,2.
143,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"The law is worded as follows: ""§ 1 Definitions The following terms are defined for the purposes of the law as follows: 1."
144,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,Financial Market Stabilization Fund is the fund established in accordance with Section 1 of the Stabilization Fund Act.
145,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,2.
146,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,Economic Stabilization Fund is the fund established pursuant to Section 2 of the Stabilization Fund Act.
147,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,3rd
148,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"In this law, the term fund refers to both the financial market stabilization fund and the economic stabilization fund."
149,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,4th
150,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,FINANCIAL POLICY: DIRECT PAYMENTS,Companies in the financial sector within the meaning of this law are companies within the meaning of Section 2 (1) of the Stabilization Fund Act - which are granted stabilization measures for the purpose of stabilizing the financial market.
151,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,This also includes companies that carry out capital measures for the purpose of complying with capital adequacy requirements according to § 10 paragraph 4 of the German Banking Act.
152,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,5th
153,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,FINANCIAL POLICY: DIRECT PAYMENTS,Companies in the real economy within the meaning of this law are companies within the meaning of Section 20 (2) of the Stabilization Fund Act - which are granted stabilization measures.
154,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"'§ 2 Scope of application (1) Companies within the meaning of this law refer to both ""companies in the financial sector"" within the meaning of paragraph 1 number 4 and ""companies in the real economy"" within the meaning of paragraph 1 number 5 to which this law applies."
155,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,FINANCIAL POLICY: DIRECT PAYMENTS,(2) Insofar as this law provides for requirements for companies constituted as stock corporations and in other legal forms - which are granted stabilization measures in accordance with Sections 6 to 8 - 21 - 22 of the Stabilization Fund Act - these requirements apply to those set up by other domestic regional authorities - with the Economic Stabilization Fund comparable facilities and their stabilization measures accordingly.
156,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"Insofar as this law refers to the fund or funds, the federal government, their respective subsidiaries and the corporations established by them, institutions and special funds as well as persons close to them or other companies directly or indirectly dependent on them, the provisions also apply accordingly to Other domestic regional authorities established institutions comparable to the Economic Stabilization Fund, the federal states, their respective subsidiaries and the corporations established by them, special funds, as well as persons close to them or other companies directly or indirectly dependent on them."
157,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,§ 3 Declaration of commitment for stock corporations (1) The provisions of the Stock Corporation Act on the responsibility of the board of directors for the independent management of the company and on the responsibilities of the organs are subject to the admissibility and effectiveness of companies in the financial sector pursuant to § 10 paragraph 2 sentence 1 number 9 of the Stabilization Fund Act or by companies in the real economy according to § 25 paragraph 2 Nu9 of the Stabilization Fund Act.
158,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,The declaration of commitment becomes effective when it is submitted.
159,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,'(2) The organs authorized to represent are also entitled and obliged towards the company and all of its shareholders to comply with the declaration of commitment.
160,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,Resolutions - which run counter to the declaration of commitment - especially with regard to the dividend policy - can be contested for this reason.
161,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,Section 254 paragraph 2 of the German Stock Corporation Act applies accordingly.
162,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,§ 4 Declaration of commitment for other legal forms The above paragraphs apply accordingly to companies in the financial sector and to companies in the real economy - which are not in the legal form of a stock corporation.
163,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"Section 5 Structure of the shares (1) If the Executive Board makes use of the authorized capital when issuing new shares in accordance with Section 203 AktG, it decides, with the consent of the Supervisory Board, on the content of the share rights and the conditions of the share issue."
164,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"In this case, he must submit a written report on the capital increase and the issue of new shares to the next ordinary general meeting - in which the scope of the capital increase and the issue price as well as any preferred profit and liquidation priority of the shares are explained from a legal and economic point of view."
165,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"(2) Otherwise, the general meeting decides on this on the basis of a proposal from the board of directors and the supervisory board."
166,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,'(3) The new shares can in particular be given preferential dividends and priority in the distribution of company assets.
167,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"In particular, the board of directors can also issue preferred shares without voting rights - for which the preference cannot be paid in arrears."
168,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"(4) An issue price - which corresponds to the market price - is appropriate in any case - unless it is below the nominal value or, in the case of no-par value shares, below the calculated value."
169,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"Notwithstanding this, the Management Board can decide, with the approval of the Supervisory Board, that the issue price is lower than the market price of the shares."
170,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,Section 9 of the Stock Corporation Act applies accordingly.
171,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,(5) An advance payment of the contribution by the fund releases it from its contribution obligation.
172,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"(6) Insofar as the shares issued to the fund are equipped with a preferential profit or a priority in the distribution of the company's assets, they lose this when transferred to a third party."
173,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,The Fund may determine- that the preferred stock issued to it upon transfer to a third party be converted into voting common stock.
174,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"§ 6 General Meeting (1) For stock corporations, limited partnerships on stocks, European companies (SE) and mutual insurance associations, Section 1 of the law on measures in company, association, cooperative and home ownership law to combat the effects applies to the holding of general meetings of the SARS-CoV-2 pandemic."
175,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"(2) § 3 of the law on measures in company, association, cooperative and home ownership law to combat the effects of the SARS-CoV-2 pandemic applies to member resolutions in cooperatives."
176,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"Section 7 Capital increase against contributions and capital reduction (1) If, in connection with a recapitalization pursuant to Section 7 or Section 22 of the Stabilization Fund Act, a general meeting is convened to adopt a resolution on a capital increase against contributions - Section 16 (4) of the Securities Acquisition and Takeover Act shall apply accordingly - with the Provided that the Articles of Incorporation do not apply to the granting of proxies."
177,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,The above regulations apply accordingly - if the capital increase can be subscribed not only by the fund but also or exclusively by the shareholders or third parties or the agenda of the general meeting contains other items in addition to the resolution on the capital increase.
178,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,'(2) The decision to increase the share capital against contributions in connection with a recapitalization pursuant to Section 7 or Section 22 of the Stabilization Fund Act requires a majority of the votes cast.
179,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,Differing provisions of the Articles of Association are irrelevant.
180,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"(3) If the subscription right is excluded in whole or in part in the resolution on the increase in the share capital in connection with a recapitalization pursuant to Section 7 or Section 22 of the Stabilization Fund Act, the resolution requires a majority of at least two-thirds of the votes cast or the represented share capital ."
181,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,A simple majority is enough - if half of the share capital is represented.
182,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,Paragraph 2 sentence 2 applies accordingly.
183,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,The exclusion of the subscription right to allow the fund to take over the shares is permissible and appropriate in any case.
184,011_DEU_2020-03-27c_2022-05-20_10:59:17.4.txt,NONE,"(3a) The general meeting can decide - that the fund the nnew shares at a lower price than the issue price, provided they were previously offered to the shareholders at the issue price in accordance with Section 186 of the German Stock Corporation Act."
